sexo,ubigeo,nom_region,nom_provincia,nom_distrito,ocupinf,ingresos_totales,estudios,edad,anio,mes,estrato,tipo_contrato,tamanio_empresa,p507,p510
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,1800,superior no universitaria completa,25,2020,2, de 20 000 a 49 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo formal,4392,maestria/doctorado,49,2020,2, de 20 000 a 49 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,500,superior no universitaria incompleta,20,2020,2, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,350,superior universitaria completa,24,2020,2, de 20 000 a 49 999 habitantes,convenios de formaci¢n laboral juvenil /pr†cticas pre-profesioanles,m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo formal,2200,superior universitaria completa,28,2020,2, de 20 000 a 49 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,500,superior no universitaria incompleta,21,2020,1, de 20 000 a 49 999 habitantes,sin contrato,de 51 a 100 personas,empleado,empresa o patrono privado
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,1800,superior no universitaria completa,28,2020,2, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,empleado,empresa o patrono privado
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo formal,2200,superior universitaria completa,58,2020,1, de 20 000 a 49 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo formal,2000,superior no universitaria completa,44,2020,1, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo formal,2600,superior universitaria completa,42,2020,1, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo formal,2000,maestria/doctorado,33,2020,3, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,500,secundaria completa,22,2020,1, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,700,superior universitaria completa,25,2020,2, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,100,secundaria completa,19,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,240,secundaria incompleta,63,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,empleo informal,1000,superior universitaria incompleta,18,2020,1, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,90103,HUANCAVELICA,HUANCAVELICA,ACORIA,empleo formal,600,secundaria completa,36,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,obrero,empresas especiales de servicios (service)
mujer,90103,HUANCAVELICA,HUANCAVELICA,ACORIA,empleo informal,700,secundaria incompleta,15,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,90105,HUANCAVELICA,HUANCAVELICA,CUENCA,empleo informal,180,primaria incompleta,33,2020,1, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90105,HUANCAVELICA,HUANCAVELICA,CUENCA,empleo informal,120,primaria incompleta,51,2020,1, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,empleo informal,75,secundaria incompleta,39,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90207,HUANCAVELICA,ACOBAMBA,POMACOCHA,empleo informal,80,superior universitaria completa,22,2020,3, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90207,HUANCAVELICA,ACOBAMBA,POMACOCHA,empleo informal,180,primaria completa,39,2020,3, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90306,HUANCAVELICA,ANGARAES,CONGALLA,empleo informal,300,superior no universitaria completa,20,2020,1, µrea de empadronamiento rural (aer) compuesto,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,empleo informal,500,secundaria completa,23,2020,2, µrea de empadronamiento rural (aer) simple,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,empleo informal,95,secundaria incompleta,49,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,empleo formal,2300,superior no universitaria completa,52,2020,1, de 500 a 1 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,empleo informal,60,secundaria incompleta,14,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,empleo informal,200,sin nivel,49,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 51 a 100 personas,obrero,empresa o patrono privado
mujer,90510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,empleo informal,90,secundaria incompleta,17,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90701,HUANCAVELICA,TAYACAJA,PAMPAS,empleo formal,2200,superior universitaria completa,51,2020,2,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,90701,HUANCAVELICA,TAYACAJA,PAMPAS,empleo informal,700,primaria completa,39,2020,3,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,empleo informal,160,primaria completa,48,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,empleo informal,720,secundaria incompleta,14,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,90705,HUANCAVELICA,TAYACAJA,COLCABAMBA,empleo informal,75,primaria completa,51,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,empleo formal,900,superior no universitaria incompleta,31,2020,2,de 2 000 a 19 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,obrero,administraci¢n p£blica
mujer,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,empleo informal,480,sin nivel,46,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,empleo informal,150,secundaria incompleta,37,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,empleo informal,480,secundaria completa,21,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,empleo informal,200,secundaria incompleta,40,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,empleo informal,100,primaria incompleta,73,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,empleo informal,460,secundaria incompleta,42,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,de 21 a 50 personas,empleado,empresa o patrono privado
mujer,90715,HUANCAVELICA,TAYACAJA,SALCAHUASI,empleo informal,60,secundaria incompleta,14,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,empleo informal,100,sin nivel,45,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,empleo informal,150,secundaria incompleta,15,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,2200,superior universitaria completa,62,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo informal,400,secundaria completa,60,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,1800,superior universitaria completa,35,2020,1, de 100 000 a 499 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,675,superior universitaria incompleta,24,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo informal,200,secundaria completa,53,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,450,superior universitaria incompleta,24,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,empleado,empresa o patrono privado
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,5700,superior universitaria completa,39,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo informal,200,primaria incompleta,53,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo informal,600,primaria incompleta,31,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,2200,maestria/doctorado,56,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo informal,270,secundaria completa,31,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,1662,maestria/doctorado,50,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,2500,maestria/doctorado,54,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,empleado,empresa o patrono privado
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo informal,500,superior universitaria incompleta,38,2020,3, de 100 000 a 499 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,600,superior universitaria completa,55,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,empleado,empresa o patrono privado
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo informal,930,superior universitaria completa,25,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
mujer,100101,HUANUCO,HUANUCO,HUANUCO,empleo formal,1600,superior universitaria completa,34,2020,2, de 100 000 a 499 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100102,HUANUCO,HUANUCO,AMARILIS,empleo informal,150,secundaria completa,20,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100102,HUANUCO,HUANUCO,AMARILIS,empleo formal,3100,superior universitaria completa,51,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100102,HUANUCO,HUANUCO,AMARILIS,empleo formal,2620,maestria/doctorado,53,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,210,secundaria completa,27,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,400,secundaria completa,17,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,20,primaria incompleta,45,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,200,secundaria completa,18,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,120,primaria incompleta,50,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,950,superior no universitaria incompleta,22,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,80,sin nivel,40,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,30,primaria incompleta,35,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,60,secundaria incompleta,28,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100103,HUANUCO,HUANUCO,CHINCHAO,empleo informal,80,primaria incompleta,39,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100111,HUANUCO,HUANUCO,PILLCO MARCA,empleo informal,1700,secundaria completa,33,2020,3, de 100 000 a 499 999 habitantes,sin contrato,de 21 a 50 personas,empleado,empresa o patrono privado
mujer,100111,HUANUCO,HUANUCO,PILLCO MARCA,empleo informal,1800,superior universitaria completa,22,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
mujer,100201,HUANUCO,AMBO,AMBO,empleo formal,1300,superior universitaria incompleta,37,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100207,HUANUCO,AMBO,SAN RAFAEL,empleo informal,75,sin nivel,52,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100207,HUANUCO,AMBO,SAN RAFAEL,empleo informal,200,sin nivel,62,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100207,HUANUCO,AMBO,SAN RAFAEL,empleo informal,800,primaria incompleta,38,2020,1,de 2 000 a 19 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,obrero,administraci¢n p£blica
mujer,100301,HUANUCO,DOS DE MAYO,LA UNION,empleo informal,50,secundaria incompleta,37,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100301,HUANUCO,DOS DE MAYO,LA UNION,empleo formal,3396,maestria/doctorado,44,2020,2,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100301,HUANUCO,DOS DE MAYO,LA UNION,empleo formal,1800,superior universitaria completa,43,2020,2,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100307,HUANUCO,DOS DE MAYO,CHUQUIS,empleo informal,400,superior no universitaria incompleta,18,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100307,HUANUCO,DOS DE MAYO,CHUQUIS,empleo informal,400,superior universitaria incompleta,20,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100313,HUANUCO,DOS DE MAYO,PACHAS,empleo informal,460,superior no universitaria incompleta,28,2020,3, µrea de empadronamiento rural (aer) compuesto,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100313,HUANUCO,DOS DE MAYO,PACHAS,empleo informal,600,superior universitaria incompleta,21,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,empleo informal,1200,secundaria incompleta,15,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100404,HUANUCO,HUACAYBAMBA,PINRA,empleo informal,300,superior no universitaria incompleta,19,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,100404,HUANUCO,HUACAYBAMBA,PINRA,empleo informal,880,secundaria completa,17,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,m†s de 500 personas,obrero,empresa o patrono privado
mujer,100404,HUANUCO,HUACAYBAMBA,PINRA,empleo informal,960,secundaria incompleta,15,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,m†s de 500 personas,obrero,empresa o patrono privado
mujer,100501,HUANUCO,HUAMALIES,LLATA,empleo informal,400,secundaria completa,29,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100510,HUANUCO,HUAMALIES,SINGA,empleo informal,30,sin nivel,52,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,empleo informal,1500,superior universitaria completa,38,2020,2, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,empleado,empresa o patrono privado
mujer,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,empleo informal,700,secundaria completa,60,2020,2, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
mujer,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,empleo informal,20,superior universitaria incompleta,20,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
mujer,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,empleo formal,2200,maestria/doctorado,47,2020,2, de 20 000 a 49 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,empleo informal,200,secundaria incompleta,30,2020,2, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,empleo informal,150,secundaria completa,40,2020,2, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,empleo informal,200,secundaria incompleta,15,2020,2, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,empleo informal,1700,superior no universitaria completa,19,2020,2, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,empleo informal,1100,superior no universitaria incompleta,23,2020,2, µrea de empadronamiento rural (aer) compuesto,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,100801,HUANUCO,PACHITEA,PANAO,empleo informal,480,sin nivel,46,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
mujer,100801,HUANUCO,PACHITEA,PANAO,empleo formal,1550,secundaria completa,52,2020,3,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,administraci¢n p£blica
mujer,101001,HUANUCO,LAURICOCHA,JESUS,empleo formal,2200,superior no universitaria completa,52,2020,3, µrea de empadronamiento rural (aer) compuesto,,m†s de 500 personas,empleado,administraci¢n p£blica
mujer,101103,HUANUCO,YAROWILCA,CHACABAMBA,empleo informal,480,secundaria incompleta,16,2020,1, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo informal,400,secundaria completa,19,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo informal,2200,secundaria incompleta,31,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo formal,1500,secundaria completa,38,2020,1, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo formal,1610,secundaria completa,53,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo informal,650,superior universitaria incompleta,21,2020,2, de 100 000 a 499 999 habitantes,sin contrato,de 101 a 500 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo formal,2500,superior universitaria completa,42,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,110101,ICA,ICA,ICA,empleo formal,3140,superior universitaria completa,57,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,110101,ICA,ICA,ICA,empleo informal,600,secundaria completa,18,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo formal,1103,superior universitaria completa,27,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo informal,1200,superior no universitaria completa,29,2020,1, de 100 000 a 499 999 habitantes,sin contrato,de 21 a 50 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo informal,950,secundaria completa,47,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,110101,ICA,ICA,ICA,empleo informal,2126,superior universitaria incompleta,29,2020,1, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo formal,2300,superior no universitaria completa,49,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,empleado,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo formal,2299,superior universitaria completa,27,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
mujer,110101,ICA,ICA,ICA,empleo informal,1500,superior no universitaria incompleta,23,2020,1, de 100 000 a 499 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,110101,ICA,ICA,ICA,empleo formal,400,primaria completa,58,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,110101,ICA,ICA,ICA,empleo formal,1520,superior no universitaria incompleta,33,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
mujer,110101,ICA,ICA,ICA,empleo informal,600,superior no universitaria completa,50,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
mujer,110101,ICA,ICA,ICA,empleo formal,3100,superior no universitaria completa,27,2020,2, de 100 000 a 499 999 habitantes,,,empleado,"fuerzas armadas, polic°a nacional del per£ (militares)"
mujer,110101,ICA,ICA,ICA,empleo formal,1500,superior universitaria completa,40,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
mujer,110101,ICA,ICA,ICA,empleo formal,1978,superior universitaria completa,40,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,empleado,empresa o patrono privado
